     7.0613E+00     7.8897E+02
     8.0477E+00     5.6340E+02
     1.7480E+01     6.6295E+01
     2.2164E+01     3.3473E+01
     1.7137E+02     6.3388E-02
2P1/2    2     2.9630E-01
     3.2618E-01     9.1899E+05
     5.0074E-01     3.5297E+05
     1.1852E+00     3.4590E+04
     5.4147E+00     2.6239E+02
     5.5640E+00     2.3866E+02
     6.4038E+00     1.4571E+02
     8.0477E+00     6.4576E+01
     1.7480E+01     3.7175E+00
     2.2164E+01     1.5186E+00
     1.3465E+02     1.5467E-03
2P3/2    2     2.9360E-01
     3.2321E-01     1.8663E+06
     4.9618E-01     7.1266E+05
     1.1744E+00     6.9331E+04
     5.4147E+00     5.0149E+02
     5.5133E+00     4.7077E+02
     6.4038E+00     2.7755E+02
     8.0477E+00     1.2237E+02
     1.7480E+01     6.8815E+00
     2.2164E+01     2.7812E+00
     1.3342E+02     2.8777E-03
3S1/2    2     3.3898E-02
     3.7317E-02     1.9864E+05
     5.7287E-02     3.9801E+05
     1.3559E-01     2.2260E+05
     6.3655E-01     1.9508E+04
     5.4147E+00     1.8631E+02
     6.4038E+00     1.2158E+02
     8.0477E+00     6.7040E+01
     1.5404E+01     1.1402E+01
     1.7480E+01     7.9874E+00
     2.2164E+01     4.0666E+00
3P1/2    2     1.7799E-02
     1.9594E-02     2.6577E+07
     3.0080E-02     2.1056E+06
     7.1196E-02     3.7185E+05
     3.3424E-01     6.2603E+04
     5.4147E+00     2.5074E+01
     6.4038E+00     1.4063E+01
     8.0477E+00     6.3037E+00
     8.0884E+00     6.1920E+00
     1.7480E+01     3.7434E-01
     2.2164E+01     1.5525E-01
3P3/2    2     1.7799E-02
     1.9594E-02     5.2652E+07
     3.0080E-02     4.0836E+06
     7.1196E-02     7.6228E+05
     3.3424E-01     1.2387E+05
     5.4147E+00     4.7847E+01
     6.4038E+00     2.6740E+01
     8.0477E+00     1.1923E+01
     8.0884E+00     1.1710E+01
     1.7480E+01     6.9223E-01
     2.2164E+01     2.8365E-01
  8.3909 11.7887  7.3990  0.7384  1.0152197.2864  0.8143 40.4052  1.3991
CA  7  40.08     -.060     20.
1S1/2    0     4.0381E+00
     4.2369E+00     5.4826E+04
     5.2495E+00     3.1647E+04
     5.4147E+00     2.9186E+04
     6.4038E+00     1.8751E+04
     8.0477E+00     1.0109E+04
     8.0762E+00     1.0012E+04
     1.7480E+01     1.1161E+03
     1.7499E+01     1.1125E+03
     2.2164E+01     5.5387E+02
     8.6082E+01     8.5883E+00
2S1/2    2     4.3780E-01
     4.8196E-01     2.2115E+05
     7.3987E-01     1.2079E+05
     1.7512E+00     2.4651E+04
     5.4147E+00     1.8791E+03
     6.4038E+00     1.2316E+03
     8.0477E+00     6.8249E+02
     8.2212E+00     6.4535E+02
     1.7480E+01     8.2071E+01
     2.2164E+01     4.1672E+01
     1.9895E+02     5.1907E-02
2P1/2    2     3.5000E-01
     3.8530E-01     7.7473E+05
     5.9149E-01     2.8437E+05
     1.4000E+00     2.6957E+04
     5.4147E+00     3.5328E+02
     6.4038E+00     1.9741E+02
     6.5724E+00     1.8025E+02
     8.0477E+00     8.8173E+01
     1.7480E+01     5.1903E+00
     2.2164E+01     2.1336E+00
     1.5905E+02     1.1600E-03
2P3/2    2     3.4640E-01
     3.8134E-01     1.5755E+06
     5.8541E-01     5.7456E+05
     1.3856E+00     5.4051E+04
     5.4147E+00     6.7346E+02
     6.4038E+00     3.7498E+02
     6.5048E+00     3.5488E+02
     8.0477E+00     1.6657E+02
     1.7480E+01     9.5723E+00
     2.2164E+01     3.8921E+00
     1.5741E+02     1.7266E-03
3S1/2    2     4.3697E-02
     4.8105E-02     3.8322E+05
     7.3848E-02     4.2168E+05
     1.7479E-01     1.8685E+05
     8.2057E-01     1.4685E+04
     5.4147E+00     2.3875E+02
     6.4038E+00     1.5666E+02
     8.0477E+00     8.7020E+01
     1.7480E+01     1.0587E+01
     1.9857E+01     7.3930E+00
     2.2164E+01     5.4153E+00
3P1/2    2     2.5399E-02
     2.7960E-02     4.6281E+06
     4.2923E-02     3.5017E+05
     1.0159E-01     4.0674E+05
     4.7694E-01     3.8426E+04
     5.4147E+00     3.8034E+01
     6.4038E+00     2.1492E+01
     8.0477E+00     9.7271E+00
     1.1542E+01     2.6925E+00
     1.7480E+01     5.9165E-01
     2.2164E+01     2.4655E-01
3P3/2    2     2.5399E-02
     2.7960E-02     9.1237E+06
     4.2923E-02     7.0086E+05
     1.0159E-01     8.2782E+05
     4.7694E-01     7.5817E+04
     5.4147E+00     7.2511E+01
     6.4038E+00     4.0817E+01
     8.0477E+00     1.8367E+01
     1.1542E+01     5.0368E+00
     1.7480E+01     1.0910E+00
     2.2164E+01     4.4924E-01
  8.6577  9.5687  7.3594  0.8233  1.3922 64.7216  1.2720155.6096  1.3218
RB  9  85.47     -0.264    37.0
